action step time valid done rdy ack
[Fault] 9238 29412.537142297737 0 1 1 0
consumer 9239 29420.050744013555 0 0 1 0
reciever 9240 29420.717592897483 0 0 1 1
sender 9241 29420.746022970947 0 0 0 1
producer 9242 29422.321583273526 1 0 0 1
producer 9243 29425.270326048852 0 0 0 1
consumer 9244 29450.684512499072 0 1 0 1
producer 9245 29451.093195752972 1 1 0 1
reciever 9246 29451.8193456782 1 1 0 0
sender 9247 29452.32196724851 1 1 1 0
consumer 9248 29452.894971459988 1 0 1 0
reciever 9249 29454.275964492444 1 0 1 1
sender 9250 29455.127909240924 1 0 0 1
producer 9251 29458.31562170635 0 0 0 1
producer 9252 29462.890048963403 1 0 0 1
producer 9253 29465.353494762465 0 0 0 1
consumer 9254 29473.13119787932 0 1 0 1
reciever 9255 29473.294196689196 0 1 0 0
producer 9256 29475.70704143893 1 1 0 0
sender 9257 29476.26171946276 1 1 1 0
consumer 9258 29512.301798292574 1 0 1 0
reciever 9259 29513.198949880763 1 0 1 1
sender 9260 29513.631835603057 1 0 0 1
consumer 9261 29514.910293564226 1 1 0 1
reciever 9262 29515.795142960662 1 1 0 0
sender 9263 29517.53454982815 1 1 1 0
consumer 9264 29519.108092598846 1 0 1 0
reciever 9265 29520.083331777525 1 0 1 1
sender 9266 29520.146892933302 1 0 0 1
consumer 9267 29520.594300584395 1 1 0 1
reciever 9268 29522.869073679805 1 1 0 0
sender 9269 29523.852944617007 1 1 1 0
[Fault] 9270 29525.56463984532 0 1 1 0
consumer 9271 29548.456647242198 0 0 1 0
reciever 9272 29550.72364080659 0 0 1 1
sender 9273 29552.88890908709 0 0 0 1
consumer 9274 29554.31509328094 0 1 0 1
reciever 9275 29555.605618215475 0 1 0 0
producer 9276 29559.574822649032 1 1 0 0
sender 9277 29563.39056672902 1 1 1 0
consumer 9278 29575.5006436829 1 0 1 0
reciever 9279 29575.985101690963 1 0 1 1
sender 9280 29577.608062769115 1 0 0 1
producer 9281 29590.48738220126 0 0 0 1
consumer 9282 29591.859836551186 0 1 0 1
reciever 9283 29591.945880882395 0 1 0 0
producer 9284 29603.301324630458 1 1 0 0
sender 9285 29604.765500250924 1 1 1 0
consumer 9286 29626.033134929185 1 0 1 0
reciever 9287 29626.738577857494 1 0 1 1
sender 9288 29627.43247462387 1 0 0 1
consumer 9289 29636.25365212126 1 1 0 1
reciever 9290 29638.800950221255 1 1 0 0
sender 9291 29641.087659441826 1 1 1 0
consumer 9292 29643.383371748238 1 0 1 0
reciever 9293 29643.3956196168 1 0 1 1
sender 9294 29644.090034589528 1 0 0 1
producer 9295 29675.287073941057 0 0 0 1
producer 9296 29675.470514249573 1 0 0 1
producer 9297 29676.501393823448 0 0 0 1
consumer 9298 29681.335525717564 0 1 0 1
reciever 9299 29682.08044465435 0 1 0 0
consumer 9300 29687.47986248917 0 0 0 0
producer 9301 29690.48324874817 1 0 0 0
sender 9302 29691.880937278085 1 0 1 0
reciever 9303 29692.004522861716 1 0 1 1
sender 9304 29692.10719409662 1 0 0 1
producer 9305 29693.0777213613 0 0 0 1
consumer 9306 29697.42641748066 0 1 0 1
reciever 9307 29699.65193926582 0 1 0 0
producer 9308 29702.165322173587 1 1 0 0
sender 9309 29703.360448937616 1 1 1 0
consumer 9310 29711.775909210846 1 0 1 0
reciever 9311 29713.47361857334 1 0 1 1
sender 9312 29714.744160077837 1 0 0 1
consumer 9313 29718.742432693114 1 1 0 1
reciever 9314 29721.494913775517 1 1 0 0
sender 9315 29721.657396235467 1 1 1 0
consumer 9316 29721.944328966092 1 0 1 0
reciever 9317 29722.904682263634 1 0 1 1
sender 9318 29726.129873254653 1 0 0 1
consumer 9319 29726.770775932404 1 1 0 1
reciever 9320 29726.955581092207 1 1 0 0
sender 9321 29727.189767632346 1 1 1 0
[Fault] 9322 29733.207743861778 0 1 1 0
consumer 9323 29748.012709620638 0 0 1 0
reciever 9324 29748.903996536574 0 0 1 1
sender 9325 29749.454825008135 0 0 0 1
producer 9326 29753.932279027682 1 0 0 1
consumer 9327 29754.243398916755 1 1 0 1
reciever 9328 29756.54790958156 1 1 0 0
sender 9329 29756.61913365155 1 1 1 0
consumer 9330 29762.85778217869 1 0 1 0
reciever 9331 29762.920554888507 1 0 1 1
sender 9332 29764.687086103695 1 0 0 1
consumer 9333 29779.201492782457 1 1 0 1
reciever 9334 29779.72869185058 1 1 0 0
sender 9335 29780.592964587067 1 1 1 0
consumer 9336 29790.368238710853 1 0 1 0
reciever 9337 29791.02676474565 1 0 1 1
sender 9338 29791.160566946888 1 0 0 1
consumer 9339 29792.045513362285 1 1 0 1
reciever 9340 29793.621350095746 1 1 0 0
producer 9341 29794.871109977794 0 1 0 0
producer 9342 29796.54006532626 1 1 0 0
sender 9343 29798.315086129784 1 1 1 0
consumer 9344 29799.361433657938 1 0 1 0
reciever 9345 29799.99539224063 1 0 1 1
sender 9346 29801.2921737935 1 0 0 1
producer 9347 29801.768157016235 0 0 0 1
producer 9348 29802.80765901977 1 0 0 1
consumer 9349 29821.065931754205 1 1 0 1
reciever 9350 29821.9654390044 1 1 0 0
sender 9351 29822.36857057876 1 1 1 0
consumer 9352 29833.7364265047 1 0 1 0
reciever 9353 29834.35773843926 1 0 1 1
sender 9354 29834.418344693746 1 0 0 1
consumer 9355 29835.65302407751 1 1 0 1
reciever 9356 29836.38857706324 1 1 0 0
sender 9357 29837.537815113814 1 1 1 0
consumer 9358 29853.17406144599 1 0 1 0
reciever 9359 29853.26948239119 1 0 1 1
sender 9360 29853.463059445894 1 0 0 1
consumer 9361 29858.324096252672 1 1 0 1
reciever 9362 29859.028535063302 1 1 0 0
sender 9363 29859.98157135866 1 1 1 0
consumer 9364 29860.733049545608 1 0 1 0
reciever 9365 29860.918371695632 1 0 1 1
sender 9366 29861.328283370476 1 0 0 1
consumer 9367 29864.528986447174 1 1 0 1
reciever 9368 29865.02878014826 1 1 0 0
sender 9369 29868.446845857554 1 1 1 0
consumer 9370 29886.26622982225 1 0 1 0
reciever 9371 29887.54298826069 1 0 1 1
sender 9372 29887.664154790542 1 0 0 1
consumer 9373 29888.240165134725 1 1 0 1
reciever 9374 29890.153635638493 1 1 0 0
sender 9375 29890.568092689336 1 1 1 0
consumer 9376 29898.9970944008 1 0 1 0
reciever 9377 29899.696826607327 1 0 1 1
sender 9378 29900.585910968653 1 0 0 1
producer 9379 29904.78417234693 0 0 0 1
consumer 9380 29919.933523918222 0 1 0 1
reciever 9381 29920.020974950636 0 1 0 0
producer 9382 29920.412321531287 1 1 0 0
sender 9383 29920.52595669585 1 1 1 0
consumer 9384 29921.71247807872 1 0 1 0
reciever 9385 29922.078760216984 1 0 1 1
sender 9386 29922.871079072764 1 0 0 1
consumer 9387 29948.263964881076 1 1 0 1
reciever 9388 29948.573138459276 1 1 0 0
sender 9389 29948.61509411487 1 1 1 0
consumer 9390 29948.92307598671 1 0 1 0
reciever 9391 29950.89075270608 1 0 1 1
sender 9392 29952.378464065423 1 0 0 1
producer 9393 29952.929237862296 0 0 0 1
consumer 9394 29953.34864985722 0 1 0 1
producer 9395 29954.451243690444 1 1 0 1
reciever 9396 29956.66716305193 1 1 0 0
sender 9397 29956.837456056342 1 1 1 0
consumer 9398 29958.279502071 1 0 1 0
reciever 9399 29958.86262079254 1 0 1 1
sender 9400 29959.090466898913 1 0 0 1
producer 9401 29969.391032634612 0 0 0 1
producer 9402 29982.88893678834 1 0 0 1
producer 9403 29990.530058271124 0 0 0 1
producer 9404 29996.523697597964 1 0 0 1
consumer 9405 29999.484692843223 1 1 0 1
reciever 9406 29999.72767378286 1 1 0 0
sender 9407 30001.481998310126 1 1 1 0
consumer 9408 30018.94445453486 1 0 1 0
reciever 9409 30022.876646918878 1 0 1 1
consumer 9410 30025.013597317462 1 1 1 1
sender 9411 30025.082883701085 1 1 0 1
producer 9412 30025.529720047776 0 1 0 1
reciever 9413 30027.352935259023 0 1 0 0
consumer 9414 30029.387919277695 0 0 0 0
producer 9415 30066.114333188758 1 0 0 0
sender 9416 30066.736170112523 1 0 1 0
reciever 9417 30067.518618089307 1 0 1 1
sender 9418 30067.529110226566 1 0 0 1
producer 9419 30073.283115508966 0 0 0 1
consumer 9420 30073.89353999794 0 1 0 1
reciever 9421 30074.492155989577 0 1 0 0
consumer 9422 30078.017790634556 0 0 0 0
producer 9423 30083.68174319715 1 0 0 0
sender 9424 30084.789114414718 1 0 1 0
reciever 9425 30084.87023735086 1 0 1 1
sender 9426 30084.88299415068 1 0 0 1
consumer 9427 30085.48239022076 1 1 0 1
reciever 9428 30086.43842443144 1 1 0 0
sender 9429 30086.439623443977 1 1 1 0
consumer 9430 30113.630067448612 1 0 1 0
reciever 9431 30114.603494143506 1 0 1 1
sender 9432 30115.521004356076 1 0 0 1
producer 9433 30115.83069581892 0 0 0 1
consumer 9434 30118.277638278756 0 1 0 1
reciever 9435 30119.39899431365 0 1 0 0
consumer 9436 30134.642744772736 0 0 0 0
producer 9437 30135.83139170582 1 0 0 0
sender 9438 30136.02741475574 1 0 1 0
reciever 9439 30136.224956294776 1 0 1 1
sender 9440 30137.320602494332 1 0 0 1
consumer 9441 30137.62994097618 1 1 0 1
reciever 9442 30138.188348712985 1 1 0 0
sender 9443 30138.331437188976 1 1 1 0
consumer 9444 30151.98070607038 1 0 1 0
reciever 9445 30152.224457660683 1 0 1 1
sender 9446 30156.02580031762 1 0 0 1
producer 9447 30162.397938428858 0 0 0 1
producer 9448 30165.002474735153 1 0 0 1
consumer 9449 30166.128508011494 1 1 0 1
reciever 9450 30166.52530705122 1 1 0 0
sender 9451 30167.779645036346 1 1 1 0
consumer 9452 30172.130320314376 1 0 1 0
reciever 9453 30172.348031339596 1 0 1 1
sender 9454 30172.67561645431 1 0 0 1
producer 9455 30174.198093280487 0 0 0 1
consumer 9456 30178.361919261613 0 1 0 1
producer 9457 30178.404690965795 1 1 0 1
reciever 9458 30178.422806362236 1 1 0 0
sender 9459 30178.45160277959 1 1 1 0
consumer 9460 30202.771001472025 1 0 1 0
reciever 9461 30205.17558180422 1 0 1 1
sender 9462 30206.303300803036 1 0 0 1
producer 9463 30208.316352185753 0 0 0 1
producer 9464 30211.031177413166 1 0 0 1
producer 9465 30211.73684593086 0 0 0 1
producer 9466 30215.49843528166 1 0 0 1
consumer 9467 30234.71713474543 1 1 0 1
reciever 9468 30235.14779285691 1 1 0 0
sender 9469 30235.35703616284 1 1 1 0
consumer 9470 30240.88251552989 1 0 1 0
reciever 9471 30242.643680855206 1 0 1 1
sender 9472 30243.312238299906 1 0 0 1
consumer 9473 30252.715852597576 1 1 0 1
reciever 9474 30252.764110057604 1 1 0 0
producer 9475 30252.823255343403 0 1 0 0
producer 9476 30253.499394151546 1 1 0 0
sender 9477 30255.519087121305 1 1 1 0
consumer 9478 30268.714888263858 1 0 1 0
reciever 9479 30269.660203376912 1 0 1 1
sender 9480 30270.123440076448 1 0 0 1
producer 9481 30271.097076605667 0 0 0 1
consumer 9482 30277.159388624354 0 1 0 1
reciever 9483 30278.41036789686 0 1 0 0
producer 9484 30283.906571093696 1 1 0 0
producer 9485 30284.581857164347 0 1 0 0
consumer 9486 30291.533121402244 0 0 0 0
producer 9487 30296.419983974 1 0 0 0
sender 9488 30297.24811652798 1 0 1 0
reciever 9489 30299.574280884222 1 0 1 1
sender 9490 30300.238683307427 1 0 0 1
producer 9491 30301.17520360983 0 0 0 1
consumer 9492 30305.681487745253 0 1 0 1
reciever 9493 30305.685811881336 0 1 0 0
producer 9494 30308.560703821855 1 1 0 0
sender 9495 30308.589110564237 1 1 1 0
consumer 9496 30325.38781768078 1 0 1 0
reciever 9497 30326.10865986476 1 0 1 1
sender 9498 30326.17643690254 1 0 0 1
consumer 9499 30332.56525730865 1 1 0 1
reciever 9500 30333.237777710452 1 1 0 0
sender 9501 30333.566139978182 1 1 1 0
consumer 9502 30336.809797252416 1 0 1 0
reciever 9503 30339.276569104513 1 0 1 1
sender 9504 30339.812428090016 1 0 0 1
consumer 9505 30341.17597732615 1 1 0 1
reciever 9506 30341.886542041993 1 1 0 0
sender 9507 30343.08231575665 1 1 1 0
consumer 9508 30344.47912591175 1 0 1 0
reciever 9509 30347.35648699771 1 0 1 1
sender 9510 30350.11973852201 1 0 0 1
consumer 9511 30355.135682614688 1 1 0 1
reciever 9512 30355.223527476857 1 1 0 0
sender 9513 30355.460864848854 1 1 1 0
consumer 9514 30356.103168646223 1 0 1 0
reciever 9515 30357.96341573395 1 0 1 1
sender 9516 30358.164938222977 1 0 0 1
consumer 9517 30369.543190569006 1 1 0 1
reciever 9518 30369.944740030278 1 1 0 0
sender 9519 30369.946177331807 1 1 1 0
consumer 9520 30382.283762775725 1 0 1 0
reciever 9521 30382.933167476687 1 0 1 1
consumer 9522 30383.869020571958 1 1 1 1
sender 9523 30387.272990503694 1 1 0 1
reciever 9524 30387.40459155205 1 1 0 0
sender 9525 30388.234083672356 1 1 1 0
consumer 9526 30396.639936609285 1 0 1 0
reciever 9527 30397.037634617216 1 0 1 1
sender 9528 30397.164576658815 1 0 0 1
producer 9529 30398.255049364878 0 0 0 1
producer 9530 30402.88013234642 1 0 0 1
producer 9531 30406.00096927851 0 0 0 1
producer 9532 30407.890571375505 1 0 0 1
consumer 9533 30411.736508031918 1 1 0 1
reciever 9534 30413.74079248905 1 1 0 0
sender 9535 30413.925536830506 1 1 1 0
[Fault] 9536 30416.88343441346 0 1 1 0
consumer 9537 30419.696988799908 0 0 1 0
reciever 9538 30420.497276538845 0 0 1 1
sender 9539 30422.838370845893 0 0 0 1
producer 9540 30427.668480124797 1 0 0 1
consumer 9541 30434.024010260873 1 1 0 1
reciever 9542 30434.809035988656 1 1 0 0
producer 9543 30435.41443181826 0 1 0 0
producer 9544 30439.778102037828 1 1 0 0
sender 9545 30440.428951665013 1 1 1 0
consumer 9546 30452.421794003953 1 0 1 0
reciever 9547 30453.88060276498 1 0 1 1
sender 9548 30453.898037128914 1 0 0 1
consumer 9549 30454.388880015777 1 1 0 1
reciever 9550 30455.991360440865 1 1 0 0
sender 9551 30458.139334441345 1 1 1 0
consumer 9552 30464.84435921088 1 0 1 0
reciever 9553 30464.947621814295 1 0 1 1
sender 9554 30465.315871022558 1 0 0 1
consumer 9555 30467.851111261116 1 1 0 1
producer 9556 30468.333400818632 0 1 0 1
reciever 9557 30469.503247972476 0 1 0 0
consumer 9558 30469.61522168258 0 0 0 0
producer 9559 30486.918119712176 1 0 0 0
sender 9560 30486.927369145727 1 0 1 0
reciever 9561 30486.985807467543 1 0 1 1
sender 9562 30487.386587767356 1 0 0 1
producer 9563 30495.226131306612 0 0 0 1
producer 9564 30497.749629989663 1 0 0 1
consumer 9565 30503.5698766965 1 1 0 1
producer 9566 30504.12921943224 0 1 0 1
reciever 9567 30504.189670236432 0 1 0 0
consumer 9568 30506.26681606147 0 0 0 0
producer 9569 30507.308482767705 1 0 0 0
sender 9570 30508.298370073782 1 0 1 0
reciever 9571 30508.78975030197 1 0 1 1
sender 9572 30508.807770233838 1 0 0 1
producer 9573 30512.682727737934 0 0 0 1
producer 9574 30514.97507813797 1 0 0 1
consumer 9575 30515.180762858974 1 1 0 1
reciever 9576 30517.00740804969 1 1 0 0
sender 9577 30518.564745239608 1 1 1 0
consumer 9578 30525.83033134553 1 0 1 0
reciever 9579 30526.045217393832 1 0 1 1
sender 9580 30526.44742760861 1 0 0 1
consumer 9581 30534.630863924587 1 1 0 1
reciever 9582 30538.816119410967 1 1 0 0
sender 9583 30539.35969228076 1 1 1 0
consumer 9584 30542.591654921875 1 0 1 0
reciever 9585 30542.99696115729 1 0 1 1
consumer 9586 30545.251315978654 1 1 1 1
sender 9587 30545.94824803892 1 1 0 1
reciever 9588 30546.854731961943 1 1 0 0
sender 9589 30548.83485151332 1 1 1 0
consumer 9590 30566.408369932396 1 0 1 0
reciever 9591 30569.28076214323 1 0 1 1
sender 9592 30569.749685571765 1 0 0 1
consumer 9593 30576.587667647967 1 1 0 1
reciever 9594 30577.5464601378 1 1 0 0
sender 9595 30577.549961238852 1 1 1 0
consumer 9596 30595.082900383615 1 0 1 0
reciever 9597 30597.02146925927 1 0 1 1
consumer 9598 30597.992632900063 1 1 1 1
sender 9599 30603.82256291621 1 1 0 1
reciever 9600 30604.578007881664 1 1 0 0
sender 9601 30605.360228721984 1 1 1 0
consumer 9602 30610.393568942665 1 0 1 0
reciever 9603 30610.49166467318 1 0 1 1
sender 9604 30612.45505163561 1 0 0 1
consumer 9605 30622.967332076132 1 1 0 1
reciever 9606 30623.28111094077 1 1 0 0
sender 9607 30623.44509501403 1 1 1 0
consumer 9608 30630.605310619354 1 0 1 0
reciever 9609 30632.810536087247 1 0 1 1
sender 9610 30632.926682127058 1 0 0 1
producer 9611 30639.27781504717 0 0 0 1
producer 9612 30646.321271820427 1 0 0 1
producer 9613 30648.78415462951 0 0 0 1
producer 9614 30658.392305665177 1 0 0 1
producer 9615 30663.641634739473 0 0 0 1
consumer 9616 30665.28533126146 0 1 0 1
reciever 9617 30665.896042412194 0 1 0 0
consumer 9618 30674.574714714392 0 0 0 0
producer 9619 30679.91103471474 1 0 0 0
sender 9620 30681.070411660337 1 0 1 0
reciever 9621 30681.472014185932 1 0 1 1
sender 9622 30681.737791300442 1 0 0 1
consumer 9623 30691.63272144951 1 1 0 1
reciever 9624 30692.28982269001 1 1 0 0
sender 9625 30692.409260973312 1 1 1 0
consumer 9626 30693.529216430117 1 0 1 0
reciever 9627 30694.34515732195 1 0 1 1
sender 9628 30694.92068035335 1 0 0 1
producer 9629 30696.098850205777 0 0 0 1
producer 9630 30705.902118726608 1 0 0 1
consumer 9631 30706.538977292304 1 1 0 1
reciever 9632 30707.424837328464 1 1 0 0
sender 9633 30708.011052326598 1 1 1 0
consumer 9634 30719.9495256577 1 0 1 0
reciever 9635 30719.99357833471 1 0 1 1
sender 9636 30720.26916558 1 0 0 1
consumer 9637 30721.71663209584 1 1 0 1
reciever 9638 30722.444139210307 1 1 0 0
sender 9639 30722.870164168136 1 1 1 0
consumer 9640 30725.6139286627 1 0 1 0
reciever 9641 30728.37948765889 1 0 1 1
sender 9642 30728.60938406618 1 0 0 1
producer 9643 30730.339919443893 0 0 0 1
consumer 9644 30730.787038954077 0 1 0 1
reciever 9645 30732.862612352896 0 1 0 0
producer 9646 30744.36462316736 1 1 0 0
sender 9647 30744.382740483576 1 1 1 0
consumer 9648 30760.158742060987 1 0 1 0
reciever 9649 30760.207948010626 1 0 1 1
sender 9650 30760.76302012957 1 0 0 1
producer 9651 30762.768155987676 0 0 0 1
consumer 9652 30766.26470653461 0 1 0 1
reciever 9653 30767.215901266012 0 1 0 0
consumer 9654 30779.56843595214 0 0 0 0
producer 9655 30784.988095637113 1 0 0 0
sender 9656 30787.441403794644 1 0 1 0
reciever 9657 30792.158302035 1 0 1 1
sender 9658 30792.184205526963 1 0 0 1
consumer 9659 30793.01650497887 1 1 0 1
reciever 9660 30794.99711717515 1 1 0 0
sender 9661 30798.390491801314 1 1 1 0
consumer 9662 30799.586250965633 1 0 1 0
reciever 9663 30802.506476273225 1 0 1 1
sender 9664 30806.006779412564 1 0 0 1
producer 9665 30810.575007107196 0 0 0 1
producer 9666 30813.08077671622 1 0 0 1
consumer 9667 30815.932405605483 1 1 0 1
reciever 9668 30816.280805484497 1 1 0 0
sender 9669 30816.54166627338 1 1 1 0
consumer 9670 30839.482554930517 1 0 1 0
reciever 9671 30840.07258012551 1 0 1 1
consumer 9672 30841.226044755098 1 1 1 1
sender 9673 30842.38074939142 1 1 0 1
reciever 9674 30843.225444516072 1 1 0 0
sender 9675 30846.304617334972 1 1 1 0
consumer 9676 30863.722022646838 1 0 1 0
reciever 9677 30864.626047067453 1 0 1 1
sender 9678 30864.829563032843 1 0 0 1
producer 9679 30868.865326577816 0 0 0 1
consumer 9680 30871.98347773822 0 1 0 1
reciever 9681 30872.398528104062 0 1 0 0
producer 9682 30876.96543655288 1 1 0 0
sender 9683 30877.042780935357 1 1 1 0
consumer 9684 30880.519769798717 1 0 1 0
reciever 9685 30881.32727141846 1 0 1 1
sender 9686 30881.928000753218 1 0 0 1
consumer 9687 30898.51622575728 1 1 0 1
reciever 9688 30900.519134425504 1 1 0 0
sender 9689 30900.676088343436 1 1 1 0
consumer 9690 30902.511338015996 1 0 1 0
reciever 9691 30902.80648529501 1 0 1 1
sender 9692 30902.83430698408 1 0 0 1
producer 9693 30906.04803826368 0 0 0 1
producer 9694 30906.93038115804 1 0 0 1
producer 9695 30913.752533627605 0 0 0 1
producer 9696 30922.20666569812 1 0 0 1
consumer 9697 30929.211166491626 1 1 0 1
reciever 9698 30929.242048424185 1 1 0 0
sender 9699 30930.25427224354 1 1 1 0
[Fault] 9700 30940.058497982565 0 1 1 0
consumer 9701 30948.712690386106 0 0 1 0
reciever 9702 30951.534865877602 0 0 1 1
sender 9703 30953.641631649378 0 0 0 1
producer 9704 30954.373839040687 1 0 0 1
consumer 9705 30956.20755604977 1 1 0 1
reciever 9706 30957.05124821409 1 1 0 0
sender 9707 30957.374802737417 1 1 1 0
consumer 9708 30966.445835234827 1 0 1 0
reciever 9709 30967.403637542655 1 0 1 1
sender 9710 30970.664077812216 1 0 0 1
producer 9711 30982.070379180746 0 0 0 1
consumer 9712 30985.241722010192 0 1 0 1
reciever 9713 30985.388115191974 0 1 0 0
consumer 9714 30990.36531154897 0 0 0 0
producer 9715 30990.761567722246 1 0 0 0
